Order ID,Product,Category,Price,Quantity,Customer Region,Order Date
1002475,Printer,Electronics,610.36,4,South,2023-04-29
1001486,Keyboard,Accessories,957.04,8,East,2023-01-01
1003457,Printer,Accessories,1343.8,8,West,2023-12-10
1000730,Laptop,Office Supplies,1040.89,8,East,2023-11-15
1000862,Printer,Office Supplies,1470.83,9,North,2023-03-13
1003818,Smartphone,Office Supplies,405.11,8,South,2023-11-27
1001068,Mouse,Office Supplies,270.82,7,West,2023-09-06
1002569,Headphones,Office Supplies,341.1,4,West,2023-08-31
1003773,Smartphone,Accessories,1445.04,6,South,2023-09-30
1001760,Mouse,Office Supplies,181.06,5,East,2023-06-15
1000640,Monitor,Electronics,1342.34,7,West,2023-02-27
1003849,Mouse,Office Supplies,294.63,9,East,2023-02-22
1002814,Laptop,Accessories,1160.55,8,North,2023-01-10
1004028,Laptop,Accessories,892.22,6,West,2023-12-11
1002030,Laptop,Accessories,861.76,5,North,2023-09-19
1002122,Headphones,Electronics,993.56,4,East,2023-02-17
1003130,Smartphone,Accessories,561.39,6,East,2023-02-25
1003606,Smartphone,Electronics,426.01,2,West,2023-12-01
1001642,Printer,Accessories,787.03,1,East,2023-01-01
1001150,Monitor,Office Supplies,545.44,6,East,2023-11-09
1002341,Monitor,Electronics,1359.28,9,East,2023-12-21
1004194,Mouse,Accessories,382.18,1,West,2023-11-15
1003917,Keyboard,Electronics,374.15,5,North,2023-03-17
1001905,Mouse,Office Supplies,312.58,6,South,2023-10-08
1002477,Smartphone,Office Supplies,262.29,7,West,2023-01-14
1002144,Laptop,Electronics,311.88,6,West,2023-09-11
1003233,Printer,Accessories,704.44,8,West,2023-04-18
1001568,Keyboard,Electronics,979.08,4,West,2023-10-04
1003400,Headphones,Electronics,1275.78,9,West,2023-01-04
1000724,Headphones,Electronics,1347.57,5,North,2023-05-13
1003858,Printer,Accessories,1310.51,8,East,2023-09-14
1000376,Headphones,Accessories,1317.32,9,East,2023-04-20
1002817,Printer,Accessories,1149.28,5,West,2023-05-12
1003004,Headphones,Accessories,1279.06,9,East,2023-04-27
1003405,Smartphone,Accessories,655.78,6,South,2023-07-27
1001694,Printer,Electronics,1197.49,4,West,2023-11-28
1002977,Printer,Accessories,162.48,2,West,2023-10-24
1002021,Keyboard,Electronics,1495.43,1,East,2023-08-03
1001471,Printer,Office Supplies,1426.89,5,South,2023-08-12
1004208,Laptop,Electronics,1465.29,8,East,2023-12-23
1001005,Keyboard,Accessories,897.11,1,South,2023-11-22
1000925,Monitor,Electronics,285.33,6,West,2023-04-30
1002714,Mouse,Accessories,228.13,9,South,2023-06-01
1003728,Monitor,Electronics,1442.15,1,West,2023-05-20
1000039,Mouse,Electronics,374.24,1,East,2023-05-30
1000955,Keyboard,Electronics,297.31,9,North,2023-04-18
1002273,Monitor,Electronics,1001.07,5,East,2023-05-18
1000496,Monitor,Accessories,763.94,7,East,2023-08-29
1004162,Headphones,Accessories,1177.48,5,West,2023-02-25
1001659,Smartphone,Accessories,1281.1,6,South,2023-05-02
1001241,Monitor,Electronics,270.89,7,South,2023-06-15
1003587,Headphones,Accessories,1492.23,8,South,2023-08-29
1002849,Smartphone,Accessories,1021.99,4,South,2023-08-05
1001593,Headphones,Electronics,785.11,3,West,2023-09-26
1002517,Laptop,Electronics,873.85,4,East,2023-01-14
1000532,Monitor,Accessories,339.28,2,South,2023-03-07
1002311,Smartphone,Office Supplies,141.86,2,South,2023-02-09
1002171,Mouse,Office Supplies,1389.39,1,East,2023-10-06
1000628,Laptop,Accessories,1192.44,4,West,2023-09-29
1002870,Keyboard,Office Supplies,52.84,8,East,2023-06-22
1001634,Smartphone,Electronics,749.99,3,North,2023-08-19
1000589,Headphones,Office Supplies,482.61,7,North,2023-06-01
1004118,Smartphone,Electronics,1230.95,9,West,2023-10-28
1002420,Smartphone,Accessories,1366.63,6,South,2023-08-25
1003116,Keyboard,Accessories,1490.45,3,South,2023-08-19
1001406,Keyboard,Accessories,1043.7,6,East,2023-06-23
1004241,Headphones,Office Supplies,1101.94,3,South,2023-01-06
1001939,Smartphone,Electronics,1213.86,4,West,2023-04-17
1003777,Keyboard,Office Supplies,1174.17,2,East,2023-06-29
1003663,Monitor,Office Supplies,1324.72,5,South,2023-04-10
1000050,Monitor,Electronics,1293.41,1,South,2023-01-21
1003692,Printer,Accessories,282.55,8,East,2023-02-03
1003523,Mouse,Office Supplies,254.05,4,South,2023-11-13
1001465,Printer,Office Supplies,592.6,7,South,2023-04-18
1002867,Printer,Accessories,1375.98,8,West,2023-02-24
1001162,Keyboard,Accessories,668.97,8,East,2023-04-10
1002843,Monitor,Accessories,1324.49,7,South,2023-04-05
1000240,Laptop,Electronics,894.27,6,West,2023-12-06
1002177,Mouse,Accessories,136.8,4,East,2023-08-01
1003897,Monitor,Accessories,441.31,1,East,2023-03-16
1001906,Headphones,Electronics,553.86,4,South,2023-02-08
1003746,Laptop,Electronics,746.94,2,South,2023-03-27
1003541,Printer,Office Supplies,416.48,2,North,2023-06-05
1000912,Mouse,Office Supplies,1287.26,6,South,2023-09-07
1002999,Keyboard,Electronics,781.39,2,South,2023-06-24
1003416,Headphones,Office Supplies,302.09,4,North,2023-01-10
1003107,Laptop,Electronics,1338.58,2,West,2023-04-19
1003604,Laptop,Office Supplies,1042.62,8,West,2023-05-26
1001878,Headphones,Electronics,776.83,5,West,2023-02-14
1001266,Mouse,Office Supplies,1499.14,4,East,2023-02-14
1000903,Laptop,Electronics,705.68,2,South,2023-03-19
1000835,Laptop,Accessories,828.67,8,East,2023-01-16
1001135,Printer,Accessories,1415.85,6,West,2023-09-07
1001243,Headphones,Accessories,147.17,9,South,2023-09-23
1002535,Monitor,Accessories,1405.81,3,West,2023-08-16
1002121,Laptop,Accessories,1061.08,9,North,2023-01-05
1002322,Laptop,Electronics,238.75,8,South,2023-03-24
1000841,Mouse,Electronics,982.9,2,North,2023-06-06
1003647,Keyboard,Office Supplies,1182.13,7,South,2023-04-01
1003514,Smartphone,Office Supplies,370.51,7,North,2023-08-07
1003713,Laptop,Office Supplies,759.11,8,North,2023-04-09
1000519,Headphones,Electronics,826.82,7,East,2023-07-05
1003831,Laptop,Accessories,276.43,3,West,2023-10-11
1000781,Laptop,Accessories,1447.8,4,East,2023-10-22
1000909,Mouse,Accessories,712.83,7,North,2023-07-28
1002092,Monitor,Office Supplies,1404.1,4,East,2023-09-29
1003141,Keyboard,Office Supplies,779.56,5,South,2023-10-06
1000642,Headphones,Accessories,137.36,9,North,2023-06-19
1003294,Keyboard,Accessories,365.48,7,North,2023-01-06
1000850,Smartphone,Electronics,212.56,7,South,2023-01-25
1000221,Smartphone,Office Supplies,1286.5,1,West,2023-08-13
1002854,Mouse,Office Supplies,1452.84,6,South,2023-11-21
1003898,Smartphone,Accessories,485.75,7,East,2023-02-10
1003146,Keyboard,Accessories,1009.69,7,North,2023-08-07
1003456,Mouse,Accessories,1003.73,4,West,2023-12-19
1003253,Smartphone,Electronics,766.22,1,East,2023-01-08
1000161,Smartphone,Electronics,1187.74,8,East,2023-08-25
1001403,Laptop,Office Supplies,1316.42,9,North,2023-01-14
1000623,Printer,Electronics,664.71,7,East,2023-05-23
1000697,Printer,Office Supplies,74.6,6,North,2023-04-26
1000463,Keyboard,Accessories,683.5,1,North,2023-10-15
1002772,Smartphone,Electronics,827.16,4,South,2023-10-10
1003413,Smartphone,Accessories,1345.99,9,West,2023-04-25
1000101,Keyboard,Electronics,314.2,2,South,2023-08-01
1000408,Headphones,Office Supplies,240.53,4,South,2023-01-18
1000921,Laptop,Electronics,477.72,5,East,2023-01-24
1003959,Monitor,Accessories,715.65,8,West,2023-11-03
1001460,Smartphone,Office Supplies,1459.76,7,North,2023-06-04
1000775,Mouse,Electronics,797.62,2,West,2023-11-29
1001670,Headphones,Electronics,482.08,9,North,2023-05-13
1001435,Monitor,Electronics,1432.99,9,North,2023-11-09
1002557,Laptop,Electronics,1297.74,7,South,2023-07-21
1003158,Laptop,Electronics,1497.99,1,North,2023-12-28
1004349,Monitor,Electronics,650.72,7,East,2023-10-15
1002807,Monitor,Office Supplies,548.52,8,North,2023-08-20
1002550,Smartphone,Electronics,1069.86,2,South,2023-08-19
1003468,Monitor,Accessories,792.77,4,West,2023-11-26
1000964,Laptop,Office Supplies,164.83,2,South,2023-05-13
1002544,Headphones,Accessories,555.17,6,North,2023-07-02
1000171,Monitor,Accessories,1250.84,3,South,2023-10-23
1000813,Keyboard,Electronics,211.47,6,West,2023-03-23
1002478,Smartphone,Office Supplies,284.77,7,South,2023-04-23
1002650,Smartphone,Office Supplies,453.56,6,South,2023-12-24
1003379,Laptop,Electronics,569.85,5,South,2023-02-12
1000358,Smartphone,Accessories,1261.57,1,South,2023-09-14
1000096,Mouse,Accessories,486.14,3,West,2023-07-08
1003246,Smartphone,Electronics,735.89,8,South,2023-11-17
1000246,Laptop,Office Supplies,1220.63,6,North,2023-09-01
1000332,Headphones,Office Supplies,1135.48,1,South,2023-05-27
1004147,Keyboard,Electronics,631.71,1,North,2023-06-28
1002904,Headphones,Office Supplies,1266.25,4,North,2023-12-12
1002503,Laptop,Electronics,90.66,9,South,2023-09-24
1001698,Printer,Office Supplies,287.16,6,South,2023-08-20
1000265,Keyboard,Office Supplies,583.96,4,East,2023-06-27
1002617,Monitor,Office Supplies,706.91,1,South,2023-07-16
1001547,Laptop,Accessories,1347.34,2,South,2023-03-20
1001912,Monitor,Electronics,1442.82,6,West,2023-02-16
1004363,Monitor,Office Supplies,1477.69,5,South,2023-08-10
1001625,Laptop,Office Supplies,1223.89,2,South,2023-11-28
1004280,Laptop,Electronics,715.09,6,South,2023-12-15
1002004,Laptop,Electronics,439.12,8,West,2023-06-01
1002333,Mouse,Accessories,940.52,4,East,2023-10-30
1004067,Keyboard,Office Supplies,1289.88,8,West,2023-08-11
1001710,Smartphone,Electronics,337.05,5,South,2023-03-31
1002880,Laptop,Office Supplies,186.47,1,East,2023-08-13
1003217,Headphones,Office Supplies,1238.14,8,West,2023-09-23
1002135,Smartphone,Office Supplies,1432.11,2,West,2023-05-09
1004154,Keyboard,Accessories,297.88,5,West,2023-06-25
1001866,Keyboard,Accessories,217.25,6,East,2023-09-13
1000378,Smartphone,Electronics,637.83,1,West,2023-10-16
1000840,Mouse,Office Supplies,1068.59,1,North,2023-11-17
1003988,Keyboard,Accessories,302.82,8,South,2023-12-14
1001032,Mouse,Electronics,1215.06,9,West,2023-05-25
1000621,Laptop,Electronics,1012.16,2,North,2023-10-11
1001504,Mouse,Electronics,866.8,7,South,2023-10-05
1001104,Laptop,Accessories,1295.8,1,West,2023-10-10
1003166,Laptop,Electronics,888.62,7,East,2023-03-20
1000637,Smartphone,Office Supplies,68.1,9,West,2023-02-12
1001718,Printer,Accessories,258.38,7,West,2023-12-16
1000582,Headphones,Accessories,749.72,7,South,2023-07-06
1003995,Keyboard,Electronics,1328.42,1,East,2023-10-04
1002553,Headphones,Accessories,886.61,6,East,2023-07-28
1001386,Smartphone,Accessories,1347.97,5,North,2023-07-21
1004089,Printer,Electronics,1021.67,5,North,2023-03-12
1002239,Laptop,Electronics,408.76,2,West,2023-04-14
1004058,Keyboard,Electronics,1356.58,5,South,2023-10-10
1004339,Laptop,Electronics,1065.61,9,North,2023-07-26
1001189,Printer,Electronics,1297.25,8,North,2023-05-03
1001712,Headphones,Office Supplies,284.72,3,East,2023-08-07
1000099,Keyboard,Electronics,1165.77,5,West,2023-08-23
1001024,Monitor,Electronics,1321.62,8,West,2023-08-20
1002684,Printer,Accessories,377.07,8,South,2023-12-27
1000790,Keyboard,Office Supplies,646.04,7,North,2023-11-04
1001585,Keyboard,Electronics,952.58,5,West,2023-01-24
1004213,Smartphone,Accessories,240.09,8,South,2023-09-15
1000176,Smartphone,Office Supplies,1405.07,6,West,2023-02-08
1000103,Keyboard,Electronics,1448.48,2,North,2023-12-19
1003993,Smartphone,Electronics,1267.84,2,North,2023-08-08
1000476,Laptop,Accessories,1125.5,9,West,2023-10-24
1001994,Headphones,Electronics,775.1,1,West,2023-03-30
1002361,Laptop,Accessories,367.22,7,East,2023-06-23
1003475,Smartphone,Electronics,183.24,9,West,2023-09-02
1000993,Mouse,Accessories,498.29,8,South,2023-03-26
1000438,Headphones,Office Supplies,177.95,5,West,2023-07-27
1000929,Headphones,Electronics,1375.56,3,West,2023-04-12
1001165,Mouse,Accessories,1465.72,4,North,2023-06-15
1000657,Keyboard,Office Supplies,1396.54,6,South,2023-02-05
1000603,Headphones,Office Supplies,64.81,5,East,2023-08-17
1003548,Smartphone,Accessories,762.86,6,West,2023-11-19
1001313,Monitor,Accessories,811.72,2,East,2023-08-20
1003810,Laptop,Office Supplies,58.44,8,East,2023-09-19
1003131,Laptop,Office Supplies,129.41,4,East,2023-05-25
1002903,Printer,Office Supplies,342.15,7,South,2023-03-02
1001825,Printer,Electronics,1038.59,6,West,2023-12-09
1001492,Headphones,Electronics,868.22,2,East,2023-02-05
1001442,Mouse,Electronics,1235.99,2,East,2023-03-02
1000256,Headphones,Office Supplies,932.85,2,East,2023-12-17
1003896,Laptop,Accessories,1344.97,1,East,2023-07-16
1003193,Monitor,Electronics,174.78,7,West,2023-05-29
1003895,Monitor,Office Supplies,712.7,3,North,2023-05-17
1001735,Smartphone,Office Supplies,412.53,6,South,2023-11-13
1000454,Mouse,Accessories,1099.71,4,South,2023-01-31
1003205,Mouse,Office Supplies,1442.09,4,South,2023-10-06
1003564,Headphones,Office Supplies,525.12,4,West,2023-02-16
1003605,Smartphone,Accessories,451.86,3,East,2023-01-18
1000303,Printer,Electronics,430.92,2,South,2023-10-14
1000963,Smartphone,Office Supplies,884.08,6,North,2023-03-17
1001200,Printer,Electronics,375.55,3,East,2023-12-18
1002404,Mouse,Electronics,790.49,4,East,2023-11-22
1001298,Laptop,Office Supplies,432.39,9,East,2023-06-19
1001478,Printer,Electronics,822.66,4,North,2023-09-21
1004232,Smartphone,Accessories,628.06,9,East,2023-04-21
1001354,Smartphone,Office Supplies,892.59,4,South,2023-09-07
1001213,Monitor,Accessories,834.09,7,North,2023-06-19
1001824,Smartphone,Accessories,947.67,2,South,2023-02-09
1002170,Laptop,Electronics,1467.7,2,East,2023-11-11
1002841,Smartphone,Office Supplies,1072.57,5,South,2023-02-27
1000100,Printer,Electronics,1215.06,2,North,2023-05-05
1004224,Laptop,Electronics,1356.56,7,South,2023-10-24
1002978,Monitor,Accessories,1301.76,5,North,2023-07-02
1002367,Smartphone,Office Supplies,1075.65,5,South,2023-01-11
1004127,Printer,Office Supplies,1010.28,6,North,2023-09-28
1003582,Smartphone,Electronics,1386.84,3,South,2023-03-21
1002793,Headphones,Electronics,202.97,4,South,2023-08-29
1002943,Keyboard,Office Supplies,1158.03,2,West,2023-11-15
1000658,Printer,Accessories,1151.67,2,North,2023-03-14
1000119,Smartphone,Accessories,668.11,8,North,2023-11-20
1002262,Headphones,Office Supplies,1130.58,3,North,2023-07-09
1000198,Headphones,Electronics,841.37,8,West,2023-07-26
1004258,Headphones,Office Supplies,987.0,5,South,2023-02-07
1004046,Mouse,Electronics,975.04,2,East,2023-10-03
1001830,Mouse,Office Supplies,203.31,5,East,2023-01-24
1003359,Laptop,Electronics,843.64,3,North,2023-04-29
1004364,Laptop,Electronics,1077.32,5,East,2023-11-07
1004324,Headphones,Electronics,521.38,2,West,2023-06-17
1001019,Smartphone,Office Supplies,144.22,4,South,2023-03-20
1003702,Mouse,Electronics,793.56,4,South,2023-11-26
1004229,Smartphone,Electronics,1107.88,5,East,2023-01-13
1001358,Mouse,Office Supplies,1238.7,4,East,2023-07-19
1002610,Headphones,Accessories,647.65,2,North,2023-05-08
1002869,Monitor,Office Supplies,899.54,3,West,2023-07-16
1001479,Laptop,Accessories,239.57,5,South,2023-10-20
1003803,Mouse,Accessories,1460.58,3,East,2023-07-30
1004328,Mouse,Electronics,1214.83,3,South,2023-08-14
1000111,Headphones,Electronics,1409.89,3,South,2023-01-05
1003260,Laptop,Accessories,65.73,2,North,2023-04-14
1004372,Keyboard,Accessories,917.26,9,South,2023-09-25
1000492,Mouse,Electronics,564.2,3,North,2023-01-26
1004223,Smartphone,Electronics,233.13,4,East,2023-08-25
1000118,Monitor,Accessories,1414.01,3,North,2023-02-06
1001118,Headphones,Electronics,224.64,7,North,2023-01-17
1002567,Laptop,Electronics,1434.92,8,South,2023-04-26
1001348,Monitor,Accessories,854.34,7,West,2023-08-17
1000877,Monitor,Office Supplies,964.47,5,South,2023-06-22
1001123,Headphones,Accessories,1112.68,7,South,2023-09-10
1002124,Mouse,Office Supplies,887.77,4,North,2023-09-21
1003242,Mouse,Accessories,1257.91,6,East,2023-06-01
1000863,Monitor,Electronics,119.64,9,East,2023-07-20
1002206,Mouse,Accessories,225.49,6,South,2023-01-21
1003479,Smartphone,Accessories,1205.26,3,South,2023-10-16
1002836,Printer,Office Supplies,706.2,8,South,2023-06-02
1001485,Mouse,Electronics,950.6,9,East,2023-07-20
1001841,Headphones,Accessories,1121.25,9,South,2023-09-12
1002230,Monitor,Office Supplies,415.44,8,West,2023-10-09
1000011,Keyboard,Accessories,269.62,4,South,2023-10-23
1003683,Laptop,Electronics,873.06,3,South,2023-06-16
1000127,Mouse,Accessories,201.37,7,West,2023-05-23
1000821,Mouse,Office Supplies,306.32,6,North,2023-01-28
1002274,Headphones,Office Supplies,1388.06,6,North,2023-01-16
1002394,Smartphone,Accessories,1042.3,6,North,2023-01-30
1001007,Mouse,Accessories,1053.0,5,South,2023-09-25
1004254,Mouse,Accessories,102.85,2,South,2023-03-26
1002815,Mouse,Electronics,108.91,1,North,2023-08-10
1000542,Printer,Electronics,159.45,8,West,2023-04-19
1001106,Keyboard,Office Supplies,928.68,5,North,2023-09-14
1001129,Monitor,Accessories,944.43,8,East,2023-12-03
1000759,Monitor,Office Supplies,1186.92,6,North,2023-10-10
1000900,Keyboard,Office Supplies,1062.31,7,South,2023-06-27
1000905,Headphones,Accessories,883.91,1,West,2023-03-18
1001921,Keyboard,Accessories,647.79,3,West,2023-03-21
1002402,Headphones,Electronics,1436.02,3,North,2023-06-13
1003291,Mouse,Electronics,611.43,3,South,2023-10-18
1000187,Printer,Office Supplies,1201.85,3,West,2023-12-28
1003304,Smartphone,Electronics,1323.14,8,North,2023-11-16
1003924,Mouse,Office Supplies,751.18,9,North,2023-10-04
1003358,Monitor,Electronics,813.55,2,East,2023-02-19
1001609,Headphones,Electronics,88.42,5,East,2023-01-22
1001987,Keyboard,Electronics,1378.94,3,West,2023-03-19
1000494,Monitor,Office Supplies,827.59,3,North,2023-09-29
1002735,Keyboard,Accessories,1265.86,1,South,2023-01-13
1002596,Monitor,Accessories,963.82,9,East,2023-11-15
1001945,Headphones,Office Supplies,445.66,6,West,2023-02-14
1002699,Mouse,Electronics,117.62,1,West,2023-07-24
1003206,Monitor,Electronics,1471.96,4,North,2023-11-02
1000600,Mouse,Electronics,507.04,5,North,2023-03-07
1000750,Headphones,Accessories,695.25,1,North,2023-07-29
1003393,Monitor,Office Supplies,589.68,9,North,2023-09-17
1001683,Mouse,Office Supplies,795.38,6,North,2023-08-09
1000580,Smartphone,Office Supplies,347.05,2,West,2023-10-04
1001792,Monitor,Accessories,222.42,4,North,2023-11-26
1004200,Laptop,Office Supplies,611.32,9,West,2023-01-11
1000222,Laptop,Electronics,1073.01,5,South,2023-11-11
1001483,Laptop,Electronics,278.4,8,West,2023-08-29
1001537,Laptop,Electronics,1156.29,5,West,2023-07-16
1001561,Keyboard,Office Supplies,249.28,9,East,2023-08-11
1002539,Headphones,Electronics,365.49,9,West,2023-11-16
1001534,Smartphone,Accessories,1264.91,4,North,2023-07-24
1001929,Monitor,Accessories,1281.77,8,North,2023-08-04
1004209,Keyboard,Electronics,1314.23,6,South,2023-10-30
1002598,Smartphone,Accessories,1407.7,7,North,2023-03-06
1001217,Mouse,Accessories,452.46,6,West,2023-12-22
1000493,Headphones,Electronics,1207.88,2,West,2023-06-10
1001627,Laptop,Office Supplies,939.69,1,North,2023-03-23
1001930,Laptop,Electronics,125.0,5,South,2023-05-20
1001035,Laptop,Office Supplies,667.95,1,North,2023-10-04
1002801,Printer,Accessories,806.48,9,West,2023-07-10
1003392,Laptop,Accessories,1017.66,4,West,2023-08-19
1004327,Monitor,Accessories,1198.41,6,East,2023-11-05
1001142,Keyboard,Electronics,535.58,5,East,2023-06-19
1002537,Printer,Office Supplies,1022.4,5,East,2023-10-10
1002750,Laptop,Accessories,801.55,4,West,2023-06-19
1000014,Keyboard,Accessories,577.14,5,East,2023-03-18
1001614,Printer,Electronics,1058.85,5,North,2023-12-22
1003907,Laptop,Office Supplies,308.53,4,South,2023-04-19
1001371,Laptop,Accessories,594.74,8,West,2023-07-26
1003227,Keyboard,Accessories,183.12,3,East,2023-05-27
1002160,Smartphone,Accessories,334.64,3,North,2023-08-06
1003637,Mouse,Electronics,1032.75,7,East,2023-01-17
1000732,Headphones,Electronics,703.33,3,North,2023-07-31
1001498,Keyboard,Accessories,991.45,1,South,2023-07-07
1004222,Keyboard,Accessories,1419.14,8,West,2023-01-30
1003752,Smartphone,Office Supplies,562.23,5,North,2023-06-07
1001134,Printer,Electronics,1134.36,3,East,2023-09-01
1000971,Laptop,Electronics,435.15,2,South,2023-04-05
1000787,Laptop,Accessories,1259.25,3,South,2023-09-22
1004192,Laptop,Accessories,1002.44,3,North,2023-07-30
1002809,Smartphone,Office Supplies,1250.65,4,South,2023-06-22
1002005,Monitor,Electronics,372.07,9,South,2023-09-11
1000914,Laptop,Electronics,737.62,3,South,2023-04-08
1000268,Mouse,Office Supplies,687.3,2,North,2023-06-01
1002745,Keyboard,Electronics,1411.22,3,South,2023-07-19
1004134,Monitor,Electronics,983.62,9,East,2023-10-10
1004270,Printer,Office Supplies,322.34,6,South,2023-04-01
1002350,Monitor,Office Supplies,186.25,2,West,2023-08-30
1004140,Mouse,Electronics,275.13,1,East,2023-12-29
1001631,Printer,Electronics,1215.98,7,East,2023-03-24
1001587,Mouse,Office Supplies,1166.66,2,North,2023-07-29
1003375,Monitor,Office Supplies,1339.21,4,North,2023-01-27
1003876,Printer,Office Supplies,167.88,5,South,2023-10-27
1000318,Mouse,Office Supplies,180.07,7,South,2023-08-18
1000436,Mouse,Office Supplies,271.07,3,North,2023-11-17
1002526,Printer,Accessories,54.84,1,North,2023-07-29
1004276,Laptop,Accessories,342.35,5,North,2023-09-20
1003487,Mouse,Electronics,566.32,1,South,2023-10-17
1002670,Keyboard,Accessories,514.79,4,West,2023-04-28
1003376,Headphones,Electronics,1416.8,1,North,2023-01-17
1002129,Smartphone,Office Supplies,1313.45,6,West,2023-01-06
1001615,Printer,Office Supplies,829.48,5,South,2023-06-30
1003545,Monitor,Office Supplies,632.33,7,East,2023-04-17
1001236,Laptop,Electronics,1167.68,2,South,2023-11-07
1003054,Headphones,Accessories,1039.99,4,North,2023-02-23
1002451,Headphones,Office Supplies,86.73,7,South,2023-05-07
1000348,Laptop,Office Supplies,228.63,8,North,2023-10-01
1003093,Headphones,Electronics,425.09,5,West,2023-12-03
1003795,Keyboard,Accessories,1496.09,2,North,2023-02-28
1003338,Mouse,Office Supplies,1145.35,2,East,2023-03-19
1002277,Printer,Electronics,1489.3,2,West,2023-04-15
1000277,Laptop,Office Supplies,1424.87,4,North,2023-04-06
1004149,Printer,Electronics,965.28,2,West,2023-01-04
1000778,Smartphone,Office Supplies,1174.69,4,West,2023-03-24
1000371,Headphones,Accessories,597.2,8,South,2023-05-28
1003616,Printer,Electronics,65.6,6,West,2023-08-09
1001367,Smartphone,Office Supplies,334.06,2,West,2023-07-17
1000162,Smartphone,Accessories,1351.34,3,South,2023-03-17
1004262,Headphones,Office Supplies,1352.96,1,South,2023-04-20
1003872,Headphones,Accessories,355.74,2,North,2023-12-29
1000928,Monitor,Office Supplies,142.23,6,West,2023-09-30
1001818,Smartphone,Office Supplies,1404.68,7,South,2023-06-12
1004044,Laptop,Office Supplies,1267.6,4,North,2023-11-19
1000203,Headphones,Electronics,1107.57,8,South,2023-10-16
1002829,Smartphone,Accessories,571.82,8,South,2023-08-14
1004086,Printer,Accessories,1033.4,4,East,2023-02-17
1001110,Monitor,Electronics,469.25,1,North,2023-09-14
1004062,Headphones,Accessories,467.17,3,East,2023-11-03
1001178,Keyboard,Electronics,841.25,2,West,2023-06-01
1001430,Headphones,Electronics,1142.22,2,East,2023-08-07
1000288,Printer,Electronics,774.0,5,East,2023-12-13
1000789,Laptop,Accessories,1443.16,7,East,2023-10-04
1002285,Keyboard,Electronics,975.9,7,South,2023-09-01
1000319,Laptop,Accessories,587.95,2,East,2023-03-06
1000284,Headphones,Electronics,502.35,3,West,2023-04-28
1000070,Keyboard,Office Supplies,678.95,4,East,2023-08-12
1002718,Laptop,Accessories,275.95,7,South,2023-11-23
1000406,Monitor,Electronics,1040.94,6,South,2023-07-30
1001846,Keyboard,Electronics,567.88,3,North,2023-04-27
1001742,Printer,Electronics,463.58,6,North,2023-12-01
1000506,Headphones,Office Supplies,378.68,5,South,2023-12-24
1000399,Mouse,Electronics,280.45,1,South,2023-06-05
1004076,Keyboard,Accessories,302.73,3,South,2023-12-04
1000883,Headphones,Electronics,1479.23,8,West,2023-02-21
1003250,Monitor,Electronics,1052.92,4,South,2023-08-24
1003144,Headphones,Office Supplies,226.02,1,South,2023-05-04
1001666,Printer,Accessories,268.42,3,North,2023-12-21
1000768,Smartphone,Electronics,732.16,4,North,2023-06-19
1002248,Mouse,Accessories,1066.51,4,South,2023-08-10
1003562,Smartphone,Electronics,1193.03,4,South,2023-07-19
1000858,Keyboard,Accessories,1418.65,1,South,2023-02-14
1003885,Laptop,Office Supplies,1453.0,1,North,2023-12-27
1003113,Keyboard,Office Supplies,1110.12,1,North,2023-01-05
1000485,Monitor,Electronics,752.84,4,North,2023-11-23
1001686,Laptop,Electronics,893.24,7,South,2023-04-01
1003942,Smartphone,Electronics,1250.98,2,East,2023-03-18
1000250,Laptop,Electronics,1496.3,4,East,2023-06-04
1003341,Smartphone,Electronics,908.7,5,North,2023-10-22
1002269,Laptop,Electronics,789.61,7,West,2023-04-20
1000053,Keyboard,Accessories,1158.21,3,West,2023-06-11
1000965,Keyboard,Accessories,535.35,2,North,2023-02-17
1000091,Printer,Accessories,978.44,1,South,2023-02-08
1000305,Monitor,Office Supplies,221.59,2,West,2023-04-01
1001434,Smartphone,Accessories,243.36,7,East,2023-08-30
1002185,Mouse,Accessories,1332.43,4,South,2023-03-10
1001629,Laptop,Electronics,488.39,6,West,2023-09-21
1003430,Mouse,Accessories,179.76,4,West,2023-09-13
1002531,Keyboard,Office Supplies,1468.35,8,South,2023-10-26
1001119,Monitor,Electronics,997.34,6,South,2023-08-20
1002354,Smartphone,Office Supplies,573.32,3,South,2023-02-07
1000598,Laptop,Electronics,662.35,7,South,2023-10-04
1003642,Headphones,Office Supplies,728.45,4,South,2023-01-15
1002003,Printer,Electronics,483.52,2,West,2023-04-01
1000364,Headphones,Electronics,662.2,2,West,2023-10-20
1002681,Monitor,Office Supplies,50.88,9,North,2023-02-02
1003705,Monitor,Office Supplies,661.42,3,North,2023-11-09
1000258,Monitor,Office Supplies,1480.57,1,West,2023-08-03
1001228,Laptop,Electronics,475.25,7,West,2023-06-01
1002962,Monitor,Office Supplies,942.05,1,West,2023-07-06
1000093,Keyboard,Office Supplies,715.19,6,East,2023-05-09
1002434,Keyboard,Electronics,1052.48,3,West,2023-03-01
1003674,Keyboard,Electronics,1130.88,7,North,2023-10-01
1002125,Laptop,Electronics,692.94,9,North,2023-04-02
1000088,Keyboard,Electronics,640.1,2,East,2023-09-29
1002469,Printer,Electronics,152.99,8,North,2023-04-08
1001592,Headphones,Electronics,1189.73,1,South,2023-12-21
